1578310500.0;7548.43000000;7550.00000000;7534.00000000;7534.00000000;188.09523700;1578310799999;1418563.27504170;1838;94.40536900;712000.49473818;0
1578310800.0;7535.64000000;7542.73000000;7527.00000000;7533.09000000;234.65349900;1578311099999;1768197.86998248;1820;82.77264400;623809.96547463;0
1578311100.0;7532.93000000;7550.00000000;7526.88000000;7548.94000000;222.73563600;1578311399999;1679424.25263888;1488;126.46550200;953795.20067492;0
1578311400.0;7549.10000000;7550.00000000;7535.00000000;7541.75000000;99.59401200;1578311699999;751334.49203846;1113;55.68196000;420093.49351167;0
1578311700.0;7541.74000000;7550.00000000;7538.70000000;7544.72000000;95.84571600;1578311999999;723124.83361402;1126;56.29091800;424697.06690201;0
1578312000.0;7544.72000000;7556.12000000;7542.57000000;7547.08000000;94.48007500;1578312299999;713292.31624141;1040;51.35101600;387713.86532506;0
1578312300.0;7547.23000000;7554.96000000;7544.55000000;7545.61000000;92.14724200;1578312599999;695654.69618211;857;41.06234100;310003.69310890;0
1578312600.0;7546.44000000;7551.00000000;7539.00000000;7550.95000000;112.36322800;1578312899999;847817.96980343;1072;47.99782700;362162.03203609;0
1578312900.0;7550.96000000;7553.64000000;7547.77000000;7551.02000000;96.78305200;1578313199999;730754.35133801;817;57.20453400;431924.31839346;0
1578313200.0;7551.10000000;7552.16000000;7537.99000000;7548.60000000;181.54690300;1578313499999;1370195.64288258;1052;107.78137000;813449.56590273;0
1578313500.0;7548.59000000;7548.59000000;7535.00000000;7540.71000000;122.91698700;1578313799999;927003.88983018;1152;20.81858500;157004.67094309;0
1578313800.0;7540.71000000;7550.11000000;7540.58000000;7546.59000000;99.22230500;1578314099999;748811.20106277;913;27.25625000;205700.15968010;0
1578314100.0;7546.59000000;7554.00000000;7544.99000000;7554.00000000;118.38987300;1578314399999;893857.23134407;1064;81.12051200;612498.02441055;0
1578314400.0;7553.92000000;7558.92000000;7550.46000000;7552.00000000;126.79655800;1578314699999;957836.92110186;1110;84.01951300;634700.10726869;0
1578314700.0;7552.07000000;7559.00000000;7552.00000000;7557.11000000;124.14067200;1578314999999;937996.10268944;1057;76.49243300;577960.06154657;0
1578315000.0;7557.76000000;7566.24000000;7555.00000000;7555.60000000;191.21173900;1578315299999;1445812.68429558;1664;82.80836400;626134.80732288;0
1578315300.0;7556.38000000;7560.73000000;7552.01000000;7557.42000000;124.61496000;1578315599999;941534.43046975;1086;26.97809400;203849.45106099;0
1578315600.0;7557.77000000;7572.00000000;7557.77000000;7562.14000000;168.51472300;1578315899999;1274884.32840881;1705;112.15347900;848434.87285545;0
1578315900.0;7561.39000000;7569.64000000;7551.01000000;7552.86000000;120.33279300;1578316199999;909837.24803915;1202;39.35214300;297566.00346045;0
1578316200.0;7552.86000000;7559.93000000;7550.00000000;7553.14000000;126.29181700;1578316499999;954028.17879086;1029;57.21162400;432175.54384622;0
1578316500.0;7553.14000000;7554.00000000;7545.87000000;7549.66000000;97.82434400;1578316799999;738550.42204820;1025;36.89637200;278571.24721537;0
1578316800.0;7550.52000000;7557.42000000;7549.52000000;7553.79000000;84.16519800;1578317099999;635711.21692340;857;40.75739700;307859.53293805;0
1578317100.0;7553.75000000;7558.20000000;7550.02000000;7556.41000000;66.09594000;1578317399999;499208.26271634;866;32.33194300;244217.92148026;0
1578317400.0;7556.31000000;7564.05000000;7551.77000000;7559.59000000;216.47693500;1578317699999;1635967.97948869;1359;104.87289700;792476.50578196;0
1578317700.0;7559.58000000;7567.37000000;7559.58000000;7564.47000000;70.47394100;1578317999999;533085.63013470;1124;34.96200400;264461.87102713;0
